number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,contact_type,location,category,subcategory,impact,urgency,priority,knowledge,u_priority_confirmation,notify,opened_at,caller_id,assignment_group,opened_by,priority_raw,is_high_priority,hour,day_of_week
INC0019122,Resolved,False,1,0,6,False,Phone,LOC_025,Network,Connectivity,3,2,4,False,False,1,2024-11-09 08:33:38.267995011,USER_0438,GROUP_10,USER_0014,4,0,8,5
INC0019123,Closed,False,2,0,12,True,Phone,LOC_032,Hardware,Monitor,3,3,5,True,True,1,2023-06-22 15:44:25.971622975,USER_0367,GROUP_04,USER_0025,5,0,15,3
INC0019124,Closed,False,0,0,6,True,Email,LOC_047,Other,Unknown,1,3,3,False,False,2,2023-05-22 08:20:14.577487135,USER_0123,GROUP_26,USER_0087,3,0,8,0
INC0019125,Active,False,1,1,9,True,Self service,LOC_003,Email,Attachment,2,2,4,False,False,2,2023-05-04 07:44:04.364805731,USER_0130,GROUP_14,USER_0088,4,0,7,3
INC0019126,Closed,False,2,0,9,True,Self service,LOC_031,Database,Replication,3,3,5,False,False,1,2024-06-07 02:33:44.916941784,USER_0039,GROUP_21,USER_0012,5,0,2,4
INC0019127,Closed,False,1,0,9,True,Phone,LOC_024,Access,Account locked,3,2,3,False,False,1,2023-11-06 21:00:01.349146628,USER_0261,GROUP_11,USER_0080,3,0,21,0
INC0019128,Closed,False,0,0,1,True,Phone,LOC_047,Software,Performance,2,2,3,False,True,2,2024-09-13 17:16:30.189715332,USER_0281,GROUP_23,USER_0032,3,0,17,4
INC0019129,Resolved,False,1,0,8,True,Self service,LOC_009,Other,Other,2,3,4,False,False,2,2023-06-05 22:13:34.793226948,USER_0071,GROUP_10,USER_0072,4,0,22,0
INC0019130,Resolved,False,0,0,2,True,Email,LOC_019,Hardware,Monitor,3,3,4,False,True,1,2024-04-19 01:29:08.976289283,USER_0265,GROUP_25,USER_0035,4,0,1,4
INC0019131,Closed,False,1,0,7,False,Email,LOC_039,Hardware,Printer,3,1,4,False,False,1,2024-05-27 23:09:53.814087287,USER_0294,GROUP_20,USER_0064,4,0,23,0
INC0019132,Closed,False,0,0,4,True,Email,LOC_034,Database,Backup,3,3,4,False,True,1,2024-02-07 20:25:16.595505803,USER_0287,GROUP_22,USER_0051,4,0,20,2
INC0019133,Closed,False,2,0,10,False,Email,LOC_037,Software,Crash,1,2,2,False,True,1,2023-08-04 23:37:48.980879098,USER_0441,GROUP_23,USER_0037,2,1,23,4
INC0019134,Closed,True,1,1,7,False,Email,LOC_021,Database,Replication,3,2,5,False,True,2,2023-08-03 02:31:55.898570063,USER_0376,GROUP_26,USER_0043,5,0,2,3
INC0019135,Closed,False,0,0,5,True,Walk-in,,Software,Performance,2,3,4,False,True,1,2023-02-08 10:27:01.602136826,USER_0401,GROUP_08,USER_0064,4,0,10,2
INC0019136,Closed,False,1,1,7,True,Walk-in,LOC_050,Database,Replication,2,3,4,True,False,3,2024-04-01 07:24:49.206458149,USER_0054,GROUP_12,USER_0005,4,0,7,0
INC0019137,Active,True,0,0,3,True,Phone,LOC_014,Hardware,Printer,2,3,4,False,False,1,2023-02-18 03:32:13.136634645,USER_0008,GROUP_13,USER_0070,4,0,3,5
INC0019138,Resolved,False,0,0,3,True,Email,LOC_029,Network,VPN,3,3,5,False,False,2,2024-11-08 04:47:28.356349534,USER_0183,,USER_0084,5,0,4,4
INC0019139,Resolved,False,1,0,8,True,Email,LOC_037,Access,Permission,3,3,5,True,True,2,2023-02-09 06:28:25.325927237,USER_0481,GROUP_03,USER_0054,5,0,6,3
INC0019140,Closed,False,2,0,16,True,Phone,LOC_021,Access,VPN access,3,2,5,False,False,2,2024-01-10 14:23:37.048060485,USER_0355,GROUP_23,USER_0036,5,0,14,2
INC0019141,Closed,False,1,0,6,True,Email,LOC_038,Other,Miscellaneous,3,2,4,False,False,2,2024-08-26 00:16:20.223311987,USER_0120,GROUP_27,USER_0090,4,0,0,0
INC0019142,Closed,False,0,0,5,True,Email,LOC_025,Email,Not receiving,3,1,4,False,True,1,2024-10-14 09:22:11.575128636,USER_0276,GROUP_03,USER_0009,4,0,9,0
INC0019143,Closed,False,1,0,5,True,Self service,LOC_026,Security,Phishing,3,2,4,False,True,1,2024-02-22 18:48:31.501126252,USER_0022,GROUP_05,USER_0056,4,0,18,3
INC0019144,Closed,False,1,0,8,True,Phone,,Database,Replication,2,3,4,False,False,1,2024-10-02 10:07:02.862968714,USER_0431,GROUP_01,USER_0077,4,0,10,2
INC0019145,Active,False,5,1,19,False,Phone,LOC_004,Network,DNS,2,1,2,True,True,1,2024-12-02 01:43:06.929329538,USER_0339,GROUP_15,USER_0080,2,1,1,0
INC0019146,Active,False,1,0,9,True,Phone,LOC_004,Network,Connectivity,2,2,4,True,True,2,2023-06-17 14:21:56.669210721,USER_0189,GROUP_03,USER_0021,4,0,14,5
INC0019147,Closed,False,2,0,11,True,Self service,LOC_022,Hardware,Laptop,2,2,3,False,False,2,2024-12-11 23:57:46.570609260,USER_0223,GROUP_05,USER_0017,3,0,23,2
INC0019148,Closed,False,0,0,7,True,Walk-in,LOC_032,Access,Permission,2,3,5,False,False,1,2024-11-29 01:44:06.451464343,USER_0485,GROUP_08,USER_0057,5,0,1,4
INC0019149,Closed,False,0,0,2,True,Email,LOC_025,Network,Firewall,3,3,5,False,False,2,2024-02-10 02:10:14.594009761,USER_0021,GROUP_07,USER_0023,5,0,2,5
INC0019150,Active,False,1,0,5,True,Email,LOC_022,Access,Password reset,2,3,4,False,True,1,2024-05-10 20:41:57.416487815,USER_0270,GROUP_06,USER_0055,4,0,20,4
INC0019151,Closed,False,1,0,9,True,Phone,,Software,Performance,2,3,4,False,False,2,2024-02-29 18:50:58.883637083,USER_0255,GROUP_22,USER_0004,4,0,18,3
INC0019152,Resolved,False,1,0,6,True,Email,LOC_034,Email,Attachment,3,3,5,False,False,1,2024-11-21 07:44:40.316163329,USER_0097,,USER_0067,5,0,7,3
INC0019153,Closed,False,1,0,5,True,Email,LOC_013,Network,Firewall,2,3,3,False,False,2,2023-01-19 10:27:36.713013000,USER_0114,GROUP_23,USER_0089,3,0,10,3
INC0019154,Active,False,0,1,7,True,Phone,LOC_040,Hardware,Monitor,2,3,4,True,True,2,2024-06-19 04:36:50.019291875,USER_0277,GROUP_14,USER_0060,4,0,4,2
INC0019155,Active,False,0,0,1,True,Self service,LOC_017,Other,Unknown,3,2,3,False,False,1,2023-09-21 00:47:51.336994571,USER_0179,GROUP_22,USER_0087,3,0,0,3
INC0019156,Closed,False,0,0,4,True,Phone,LOC_011,Hardware,Printer,3,3,4,True,False,2,2023-03-11 12:33:41.915373667,USER_0271,GROUP_24,USER_0080,4,0,12,5
INC0019157,Resolved,True,0,0,5,True,Self service,,Hardware,Server,1,3,4,True,False,3,2024-01-07 08:22:33.246163214,USER_0432,GROUP_15,USER_0045,4,0,8,6
INC0019158,Resolved,False,0,0,3,True,Email,,Network,Connectivity,2,3,3,False,False,2,2023-08-05 20:43:04.181021351,USER_0156,GROUP_03,USER_0004,3,0,20,5
INC0019159,Closed,False,2,0,12,True,Chat,LOC_047,Network,Connectivity,3,2,5,False,False,2,2024-07-27 18:50:33.158668967,USER_0159,GROUP_08,USER_0095,5,0,18,5
INC0019160,Closed,False,0,0,7,False,Phone,LOC_013,Hardware,Laptop,2,2,4,True,True,1,2024-04-09 12:05:26.793647784,USER_0258,GROUP_17,USER_0051,4,0,12,1
INC0019161,Closed,False,2,0,9,True,Phone,LOC_044,Database,Replication,3,2,5,False,True,2,2023-09-29 11:09:48.492823416,USER_0213,GROUP_21,USER_0065,5,0,11,4
INC0019162,Closed,False,3,2,18,False,Chat,LOC_004,Software,Performance,2,2,2,False,True,1,2024-09-28 15:40:21.521054762,USER_0430,GROUP_28,USER_0052,2,1,15,5
INC0019163,Closed,False,2,1,10,True,Phone,LOC_031,Database,Connection,3,3,5,True,False,1,2024-01-16 12:15:40.882535586,USER_0239,GROUP_29,USER_0022,5,0,12,1
INC0019164,Active,False,1,0,8,True,Email,LOC_030,Network,DNS,3,3,5,False,False,1,2023-04-01 19:52:09.380627128,USER_0269,GROUP_03,USER_0001,5,0,19,5
INC0019165,Active,True,4,1,18,False,Email,LOC_029,Email,Attachment,2,2,2,False,True,1,2024-02-29 06:19:10.179863961,USER_0341,GROUP_02,USER_0068,2,1,6,3
INC0019166,Closed,False,1,0,5,True,Email,LOC_002,Email,Not receiving,3,3,5,False,True,1,2023-05-29 06:21:12.818196952,USER_0002,GROUP_21,USER_0045,5,0,6,0
INC0019167,Closed,True,1,1,9,True,Email,LOC_044,Network,Connectivity,3,3,5,True,False,3,2023-07-08 08:24:49.480968147,USER_0377,GROUP_04,USER_0088,5,0,8,5
INC0019168,Closed,False,1,0,5,True,Self service,,Software,Performance,3,3,5,False,False,1,2023-07-15 15:24:27.802944007,USER_0078,,USER_0015,5,0,15,5
INC0019169,Closed,False,1,0,6,True,Phone,LOC_048,Network,DNS,3,2,5,False,False,1,2024-03-08 19:24:45.471192641,USER_0135,,USER_0006,5,0,19,4
INC0019170,Resolved,False,1,0,7,True,Self service,LOC_049,Email,Attachment,3,3,4,True,False,3,2024-08-20 20:56:38.498465592,USER_0012,GROUP_11,USER_0091,4,0,20,1
INC0019171,Closed,False,0,0,5,True,Email,LOC_023,Email,Attachment,3,3,4,True,True,2,2024-07-31 07:35:03.723076263,USER_0458,GROUP_08,USER_0014,4,0,7,2
INC0019172,Closed,False,2,0,11,True,Email,LOC_039,Access,VPN access,2,3,4,False,False,2,2024-04-30 19:05:57.004507256,USER_0043,GROUP_18,USER_0063,4,0,19,1
INC0019173,Resolved,True,3,1,14,True,Email,LOC_021,Hardware,Server,1,2,1,False,True,1,2023-05-11 11:42:31.032022874,USER_0365,GROUP_13,USER_0096,1,1,11,3
INC0019174,Closed,False,1,0,8,True,Chat,LOC_021,Software,License,2,3,4,True,True,1,2023-04-12 20:57:54.312077486,USER_0287,GROUP_07,USER_0076,4,0,20,2
INC0019175,Closed,False,2,0,8,True,Self service,LOC_010,Network,VPN,2,2,4,False,True,1,2024-11-20 12:48:03.440216147,USER_0255,GROUP_01,USER_0016,4,0,12,2
INC0019176,Closed,True,1,0,8,True,Phone,LOC_003,Software,Installation,3,3,5,False,False,1,2023-01-17 10:24:05.091097679,USER_0462,GROUP_04,USER_0070,5,0,10,1
INC0019177,Resolved,False,0,0,6,True,Self service,LOC_039,Software,Crash,3,3,5,False,False,2,2024-12-30 20:40:38.078544743,USER_0276,GROUP_12,USER_0017,5,0,20,0
INC0019178,Closed,True,0,0,6,True,Email,LOC_013,Network,VPN,2,2,4,False,False,3,2024-05-10 01:30:48.961588376,USER_0457,GROUP_24,USER_0050,4,0,1,4
INC0019179,Closed,False,0,0,3,True,Walk-in,LOC_044,Email,Not receiving,2,3,4,False,False,2,2024-10-27 00:54:42.399682525,USER_0264,GROUP_24,USER_0033,4,0,0,6
INC0019180,Closed,False,0,0,2,True,Phone,LOC_012,Software,Crash,3,3,5,True,False,2,2024-11-12 22:26:19.609989289,USER_0485,GROUP_24,USER_0084,5,0,22,1
INC0019181,Closed,False,0,0,5,True,Email,LOC_002,Email,Not receiving,3,3,5,False,False,3,2023-11-28 22:42:30.056108635,USER_0153,GROUP_22,USER_0045,5,0,22,1
INC0019182,Closed,True,0,0,3,True,Email,,Hardware,Server,3,3,4,False,False,1,2023-09-05 01:23:49.570507387,USER_0409,GROUP_26,USER_0080,4,0,1,1
INC0019183,Closed,False,0,0,3,True,Self service,LOC_044,Access,Password reset,3,2,4,False,True,2,2023-11-09 04:27:31.331705185,USER_0492,GROUP_15,USER_0054,4,0,4,3
INC0019184,Closed,False,1,0,3,True,Phone,LOC_015,Other,Miscellaneous,3,3,5,False,False,1,2024-06-26 14:50:42.282328471,USER_0037,GROUP_07,USER_0082,5,0,14,2
INC0019185,Closed,True,2,0,12,True,Phone,LOC_044,Access,VPN access,3,3,5,False,True,1,2024-01-21 11:43:43.588018240,USER_0059,GROUP_16,USER_0007,5,0,11,6
INC0019186,Closed,False,4,4,26,False,Self service,LOC_029,Email,Not sending,1,2,2,False,False,1,2023-05-22 01:31:11.988067640,USER_0178,GROUP_01,USER_0054,2,1,1,0
INC0019187,Closed,False,1,0,4,False,Phone,LOC_020,Email,Spam,1,2,2,True,True,1,2023-04-13 19:09:42.451188130,USER_0262,GROUP_01,USER_0030,2,1,19,3
INC0019188,Closed,False,1,0,7,True,Phone,LOC_042,Database,Connection,2,3,4,True,False,2,2023-04-15 02:59:47.868435879,USER_0322,GROUP_28,USER_0059,4,0,2,5
INC0019189,Closed,False,2,0,8,True,Self service,LOC_010,Network,Firewall,3,2,4,False,True,1,2023-02-27 05:22:00.730534662,USER_0237,GROUP_09,USER_0069,4,0,5,0
INC0019190,Closed,False,0,0,4,True,Walk-in,,Security,Access breach,2,3,4,False,False,1,2023-10-30 17:20:47.530697773,USER_0099,GROUP_23,USER_0098,4,0,17,0
INC0019191,Closed,False,2,0,9,True,Self service,LOC_006,Email,Not receiving,3,2,4,False,False,3,2023-06-03 03:23:58.439368427,USER_0356,GROUP_03,USER_0071,4,0,3,5
INC0019192,Resolved,False,2,0,10,False,Email,LOC_023,Other,Other,1,1,1,False,False,1,2023-10-23 09:18:52.238365550,USER_0257,GROUP_06,USER_0044,1,1,9,0
INC0019193,Closed,False,0,0,9,True,Phone,,Software,Performance,3,2,4,False,False,1,2023-06-14 10:38:53.403898828,USER_0399,GROUP_19,USER_0093,4,0,10,2
INC0019194,Closed,False,0,0,1,False,Self service,LOC_037,Hardware,Monitor,1,2,2,False,True,1,2023-11-23 17:32:41.716332781,USER_0313,GROUP_28,USER_0062,2,1,17,3
INC0019195,Closed,False,1,0,4,True,Phone,LOC_045,Security,Vulnerability,3,3,5,False,False,1,2023-01-20 21:56:33.064313806,USER_0051,GROUP_22,USER_0084,5,0,21,4
INC0019196,Resolved,False,0,0,3,False,Email,,Other,Unknown,2,3,4,False,False,1,2024-03-01 06:56:58.677771037,USER_0313,GROUP_07,USER_0056,4,0,6,4
INC0019197,Closed,False,1,0,5,False,Phone,,Network,VPN,3,3,5,False,True,2,2024-12-02 16:07:11.939398248,USER_0290,GROUP_04,USER_0048,5,0,16,0
INC0019198,Closed,False,4,0,17,True,Self service,LOC_036,Software,Performance,3,2,5,False,False,2,2024-10-25 11:24:40.244742431,USER_0057,GROUP_24,USER_0032,5,0,11,4
INC0019199,Closed,False,3,0,14,True,Email,LOC_028,Software,License,1,2,3,False,True,1,2024-03-27 06:20:59.096628814,USER_0371,GROUP_29,USER_0050,3,0,6,2
INC0019200,Resolved,False,0,0,5,False,Walk-in,LOC_005,Network,DNS,3,3,5,True,True,2,2023-02-16 08:16:20.100160234,USER_0160,GROUP_08,USER_0080,5,0,8,3
INC0019201,Closed,False,2,0,11,False,Phone,LOC_025,Network,DNS,3,3,5,False,False,1,2023-02-19 15:34:43.176305245,USER_0183,GROUP_23,USER_0052,5,0,15,6
INC0019202,Closed,False,1,0,5,True,Self service,LOC_025,Software,License,3,3,4,False,False,2,2024-06-07 16:53:13.159623175,USER_0481,GROUP_29,USER_0097,4,0,16,4
INC0019203,Resolved,False,0,0,6,False,Email,LOC_008,Access,VPN access,3,3,5,False,False,1,2023-03-18 07:33:24.437207605,USER_0277,GROUP_18,USER_0059,5,0,7,5
INC0019204,Active,False,0,0,4,True,Email,LOC_007,Network,DNS,3,1,4,False,False,1,2023-06-28 03:53:21.514832804,USER_0119,GROUP_21,USER_0090,4,0,3,2
INC0019205,Closed,False,2,1,12,True,Email,,Software,Installation,2,2,3,False,False,1,2023-03-29 17:43:52.166151807,USER_0077,GROUP_10,USER_0024,3,0,17,2
INC0019206,Closed,True,0,0,2,True,Self service,LOC_017,Email,Not receiving,3,2,4,False,True,2,2024-10-01 23:06:47.602350298,USER_0430,GROUP_11,USER_0077,4,0,23,1
INC0019207,Closed,False,0,0,4,True,Email,LOC_038,Other,Other,3,2,5,False,False,2,2024-03-31 03:37:39.153209904,USER_0427,GROUP_13,USER_0052,5,0,3,6
INC0019208,Resolved,False,2,0,12,True,Phone,LOC_020,Other,Miscellaneous,3,2,4,False,False,1,2023-10-26 01:17:32.830387489,USER_0321,GROUP_11,USER_0020,4,0,1,3
INC0019209,Resolved,False,1,0,5,True,Walk-in,LOC_016,Software,Crash,3,1,3,False,False,1,2023-11-12 09:03:35.166513550,USER_0064,GROUP_06,USER_0001,3,0,9,6
INC0019210,Closed,False,0,0,2,True,Phone,LOC_021,Other,Miscellaneous,3,2,4,True,False,2,2024-08-27 10:32:42.381505442,USER_0377,GROUP_17,USER_0012,4,0,10,1
INC0019211,Closed,False,1,0,7,True,Chat,LOC_013,Network,VPN,3,2,5,False,True,2,2024-02-27 09:30:58.126081662,USER_0206,GROUP_22,USER_0082,5,0,9,1
INC0019212,Closed,True,0,0,5,True,Self service,LOC_019,Email,Not sending,3,2,4,True,True,1,2024-09-21 16:41:07.967302981,USER_0184,GROUP_02,USER_0035,4,0,16,5
INC0019213,Closed,False,1,0,8,True,Self service,LOC_012,Database,Connection,3,3,4,False,False,1,2023-05-31 06:54:28.006449433,USER_0432,,USER_0054,4,0,6,2
INC0019214,Closed,False,1,0,8,False,Phone,LOC_018,Hardware,Printer,3,2,4,True,False,1,2023-07-10 06:06:50.326337112,USER_0165,GROUP_25,USER_0048,4,0,6,0
INC0019215,Closed,False,2,0,9,True,Email,LOC_032,Software,Crash,2,1,3,False,True,1,2023-04-21 11:32:58.884928459,USER_0214,GROUP_06,USER_0040,3,0,11,4
INC0019216,Closed,False,0,0,3,False,Email,LOC_020,Network,Firewall,2,3,4,False,True,3,2023-10-02 19:20:26.215782118,USER_0485,GROUP_21,USER_0045,4,0,19,0
INC0019217,Closed,False,0,0,4,True,Email,LOC_032,Access,Password reset,3,2,3,True,True,1,2023-09-09 08:36:53.469859783,USER_0194,GROUP_11,USER_0063,3,0,8,5
INC0019218,Closed,False,3,0,17,False,Phone,LOC_019,Software,Performance,3,3,5,False,False,2,2023-09-19 20:21:22.237677442,USER_0136,GROUP_26,USER_0062,5,0,20,1
INC0019219,Closed,False,2,0,10,True,Email,,Database,Slow query,1,3,4,True,False,3,2023-03-15 16:02:04.118129058,USER_0448,GROUP_08,USER_0051,4,0,16,2
INC0019220,Closed,True,0,0,0,True,Phone,LOC_050,Network,Firewall,3,3,5,False,True,2,2024-11-30 23:54:39.231734512,USER_0013,GROUP_13,USER_0036,5,0,23,5
INC0019221,Resolved,True,2,1,14,False,Phone,LOC_044,Hardware,Laptop,1,2,2,False,True,1,2023-10-01 16:34:20.233229256,USER_0434,GROUP_22,USER_0045,2,1,16,6
INC0019222,Closed,True,0,0,5,True,Phone,LOC_007,Other,Miscellaneous,3,3,5,True,False,2,2024-06-22 19:17:06.217403725,USER_0203,GROUP_10,USER_0033,5,0,19,5
INC0019223,Closed,False,0,0,3,True,Self service,LOC_037,Email,Not sending,3,1,3,False,False,2,2023-07-04 10:01:12.114368200,USER_0129,GROUP_24,USER_0029,3,0,10,1
INC0019224,Resolved,False,0,0,4,True,Self service,LOC_050,Other,Miscellaneous,3,3,4,False,False,3,2024-05-29 15:01:19.122151445,USER_0207,GROUP_02,USER_0055,4,0,15,2
INC0019225,Closed,False,0,0,0,True,Chat,LOC_012,Hardware,Server,2,3,4,False,False,1,2023-06-28 12:37:31.631677534,USER_0052,GROUP_04,USER_0078,4,0,12,2
INC0019226,Closed,False,3,0,16,True,Email,,Network,Firewall,2,2,2,True,True,1,2023-04-05 03:29:42.478258523,USER_0405,GROUP_18,USER_0064,2,1,3,2
INC0019227,Closed,False,0,0,5,False,Self service,LOC_024,Software,License,3,3,5,False,False,1,2024-03-31 05:49:34.255392239,USER_0175,GROUP_03,USER_0093,5,0,5,6
INC0019228,Active,False,1,0,10,True,Email,LOC_042,Software,Installation,3,3,5,True,False,1,2023-09-21 13:44:51.784669155,USER_0031,GROUP_05,USER_0063,5,0,13,3
INC0019229,Resolved,False,1,0,6,True,Email,LOC_007,Network,VPN,2,2,3,False,False,1,2024-03-24 05:41:34.634044544,USER_0232,,USER_0025,3,0,5,6
INC0019230,Closed,False,2,0,8,True,Email,LOC_010,Email,Spam,1,2,3,False,False,1,2023-09-17 02:24:42.403308547,USER_0478,GROUP_03,USER_0006,3,0,2,6
INC0019231,Closed,False,0,1,6,True,Self service,LOC_021,Software,License,2,2,4,False,False,2,2024-11-18 00:26:12.226069146,USER_0287,GROUP_09,USER_0013,4,0,0,0
INC0019232,Closed,False,0,0,3,True,Phone,LOC_015,Network,DNS,3,3,5,False,False,1,2023-05-19 10:46:13.174009757,USER_0317,GROUP_10,USER_0057,5,0,10,4
INC0019233,Resolved,False,0,0,3,True,Phone,LOC_008,Software,Performance,3,1,4,False,True,1,2023-11-30 08:08:34.923023145,USER_0174,GROUP_07,USER_0028,4,0,8,3
INC0019234,Resolved,False,1,0,5,True,Phone,,Database,Backup,3,1,3,False,True,1,2023-08-14 01:35:13.208796883,USER_0082,GROUP_29,USER_0010,3,0,1,0
INC0019235,Closed,False,0,0,1,True,Phone,LOC_045,Email,Attachment,3,2,3,True,False,2,2023-07-01 03:17:44.466218681,USER_0235,GROUP_10,USER_0071,3,0,3,5
INC0019236,Closed,False,1,0,8,True,Email,LOC_041,Software,License,3,3,4,False,False,3,2024-07-04 10:54:26.481618296,USER_0480,GROUP_04,USER_0077,4,0,10,3
INC0019237,Closed,False,1,0,6,True,Email,LOC_049,Software,Crash,3,2,4,False,False,1,2024-01-25 07:10:59.013902073,USER_0275,GROUP_16,USER_0097,4,0,7,3
INC0019238,Closed,False,0,0,7,True,Self service,LOC_006,Network,Connectivity,3,3,5,False,False,1,2023-10-29 07:26:08.266453417,USER_0185,GROUP_16,USER_0091,5,0,7,6
INC0019239,Closed,False,2,0,9,True,Phone,LOC_029,Access,Account locked,3,2,4,False,False,1,2024-04-20 14:10:27.171775507,USER_0175,GROUP_14,USER_0065,4,0,14,5
INC0019240,Active,False,0,0,1,True,Self service,LOC_017,Access,Password reset,3,3,4,False,False,1,2023-02-03 08:48:32.015292993,USER_0125,GROUP_11,USER_0075,4,0,8,4
INC0019241,Resolved,False,1,0,3,True,Phone,LOC_003,Security,Access breach,2,1,3,False,True,2,2023-11-01 03:22:51.483753975,USER_0461,GROUP_20,USER_0094,3,0,3,2
INC0019242,Active,False,2,0,15,True,Phone,LOC_033,Network,Connectivity,2,3,5,True,False,1,2023-10-20 15:25:50.121916526,USER_0418,GROUP_28,USER_0078,5,0,15,4
INC0019243,Closed,True,0,0,7,True,Self service,LOC_014,Software,License,3,3,4,False,True,2,2023-09-22 13:08:21.993535398,USER_0414,GROUP_11,USER_0075,4,0,13,4
INC0019244,Closed,False,1,0,8,True,Self service,LOC_024,Database,Replication,3,2,4,True,True,2,2024-09-15 17:46:00.665711603,USER_0220,GROUP_04,USER_0067,4,0,17,6
INC0019245,Closed,False,2,0,9,True,Email,LOC_044,Other,General,3,3,4,False,False,1,2024-04-10 20:57:34.363196208,USER_0267,GROUP_28,USER_0043,4,0,20,2
INC0019246,Closed,False,0,0,6,True,Phone,,Other,Unknown,3,2,5,False,False,1,2023-03-11 21:05:34.175173510,USER_0323,GROUP_07,USER_0026,5,0,21,5
INC0019247,Closed,False,0,0,6,True,Walk-in,LOC_037,Access,Permission,3,3,5,False,False,3,2024-07-27 19:31:42.861183795,USER_0305,GROUP_03,USER_0050,5,0,19,5
INC0019248,Closed,False,0,0,9,True,Walk-in,LOC_023,Network,Firewall,2,3,4,False,False,1,2024-10-21 11:51:17.957175069,USER_0267,GROUP_01,USER_0072,4,0,11,0
INC0019249,Closed,False,0,0,0,False,Email,LOC_017,Other,General,3,2,4,False,False,1,2023-12-25 01:17:09.902243353,USER_0366,GROUP_24,USER_0069,4,0,1,0
INC0019250,Resolved,False,1,0,7,True,Chat,LOC_015,Database,Slow query,2,3,4,True,False,2,2023-08-25 01:23:20.998305145,USER_0043,GROUP_13,USER_0090,4,0,1,4
INC0019251,Closed,False,0,0,0,True,Phone,LOC_045,Email,Not sending,1,3,3,True,False,2,2024-08-24 20:16:25.768096419,USER_0030,GROUP_24,USER_0091,3,0,20,5
INC0019252,Closed,False,0,0,5,True,Email,LOC_032,Software,License,3,3,4,False,True,1,2023-05-12 17:35:11.415739176,USER_0092,GROUP_29,USER_0099,4,0,17,4
INC0019253,Closed,False,0,0,2,True,Walk-in,LOC_003,Software,Installation,3,2,4,True,True,1,2024-11-21 12:09:59.634882988,USER_0430,GROUP_04,USER_0040,4,0,12,3
INC0019254,Closed,False,2,0,10,True,Email,,Software,License,3,3,5,False,False,1,2024-11-07 14:24:29.413300225,USER_0379,GROUP_02,USER_0004,5,0,14,3
INC0019255,Closed,False,0,0,3,False,Email,LOC_042,Network,Connectivity,3,3,5,False,False,1,2023-04-18 00:31:34.142650035,USER_0128,GROUP_08,USER_0043,5,0,0,1
INC0019256,Resolved,False,0,0,4,True,Phone,LOC_047,Software,Installation,3,3,5,False,True,2,2023-12-06 11:04:51.719248691,USER_0329,GROUP_28,USER_0005,5,0,11,2
INC0019257,Closed,False,0,0,0,True,Phone,LOC_010,Access,VPN access,3,2,3,False,False,1,2024-05-09 08:34:19.123648287,USER_0294,GROUP_14,USER_0030,3,0,8,3
INC0019258,Resolved,False,1,0,8,True,Phone,,Network,DNS,3,3,5,True,False,1,2024-08-24 00:21:47.269313470,USER_0252,GROUP_29,USER_0097,5,0,0,5
INC0019259,Closed,False,0,1,4,False,Email,LOC_030,Network,VPN,2,3,4,False,False,1,2023-05-06 16:38:04.641977400,USER_0323,GROUP_09,USER_0056,4,0,16,5
INC0019260,Closed,False,2,1,9,True,Phone,LOC_008,Network,DNS,3,3,5,False,False,3,2024-11-06 19:28:29.979041621,USER_0082,GROUP_21,USER_0090,5,0,19,2
INC0019261,Closed,False,1,0,9,True,Phone,LOC_041,Software,Crash,2,3,3,False,False,1,2024-09-11 12:18:38.789178594,USER_0435,GROUP_04,USER_0013,3,0,12,2
INC0019262,Resolved,False,4,1,17,False,Email,LOC_048,Other,General,2,2,2,False,True,1,2023-02-01 02:15:20.358559649,USER_0405,GROUP_20,USER_0035,2,1,2,2
INC0019263,Resolved,False,1,0,7,False,Self service,LOC_040,Network,DNS,2,1,1,False,True,1,2023-03-10 02:03:56.299887873,USER_0172,GROUP_06,USER_0028,1,1,2,4
