reassignment_count,reopen_count,contact_type,location,category,subcategory,impact,urgency,notify,assignment_group,hour,day_of_week,is_business_hours,is_weekend,is_night,quarter,impact_urgency_score,escalation_risk
1,0,3,LOC_046,4,7,3,2,1,GROUP_11,19,4,0,0,1,3,5,0
1,0,4,Unknown,7,10,3,2,2,GROUP_29,1,1,0,0,1,3,5,0
1,0,2,LOC_035,2,17,3,2,1,GROUP_16,21,6,0,1,1,4,5,0
0,1,2,LOC_042,7,6,3,1,1,GROUP_15,15,0,1,0,0,3,4,0
1,0,4,LOC_009,3,11,2,3,3,GROUP_24,1,3,0,0,1,2,5,0
0,0,4,LOC_001,4,5,2,3,1,GROUP_27,6,5,0,1,1,4,5,0
0,1,1,LOC_005,3,23,3,2,1,GROUP_17,6,5,0,1,1,3,5,0
0,0,4,LOC_042,6,31,3,3,1,GROUP_08,11,2,1,0,0,1,6,0
1,0,2,LOC_032,0,1,3,3,2,GROUP_18,12,6,0,1,0,1,6,0
0,0,3,LOC_020,0,19,3,2,1,GROUP_27,2,4,0,0,1,1,5,0
0,0,2,LOC_042,5,28,3,3,1,GROUP_20,11,0,1,0,0,1,6,0
0,0,2,LOC_021,4,7,2,3,2,GROUP_02,2,5,0,1,1,4,5,0
2,0,4,LOC_012,0,19,3,3,1,GROUP_26,15,1,1,0,0,2,6,0
1,1,3,Unknown,7,20,3,3,3,Unassigned,7,3,0,0,1,4,6,0
0,0,4,LOC_017,3,11,2,3,1,GROUP_24,7,2,0,0,1,1,5,0
0,0,3,Unknown,3,23,3,3,3,GROUP_26,3,5,0,1,1,4,6,0
0,0,4,LOC_025,4,5,3,3,1,GROUP_17,9,1,1,0,0,3,6,0
0,0,3,LOC_014,4,7,2,3,3,GROUP_01,23,6,0,1,1,2,5,0
1,0,1,LOC_037,4,29,3,2,1,GROUP_18,17,1,0,0,0,1,5,0
1,0,1,LOC_034,7,10,3,2,1,GROUP_19,7,0,0,0,1,3,5,0
0,0,3,LOC_008,1,3,2,3,1,GROUP_14,7,4,0,0,1,1,5,0
1,0,3,Unknown,3,11,2,2,1,GROUP_24,15,0,1,0,0,4,4,0
0,1,3,Unknown,0,19,3,2,1,GROUP_20,1,5,0,1,1,4,5,0
3,0,2,LOC_019,7,10,3,3,1,GROUP_12,11,4,1,0,0,3,6,0
2,2,3,LOC_029,1,26,2,2,1,GROUP_09,13,0,1,0,0,3,4,1
0,0,3,LOC_020,2,27,3,3,1,GROUP_17,3,0,0,0,1,3,6,0
0,0,1,LOC_009,0,30,3,3,1,GROUP_17,1,5,0,1,1,1,6,0
1,0,2,LOC_015,4,5,2,3,1,GROUP_04,0,3,0,0,1,3,5,0
0,0,3,LOC_025,3,11,3,3,1,GROUP_15,2,1,0,0,1,3,6,0
0,0,3,LOC_025,3,11,3,3,1,GROUP_15,16,6,0,1,0,2,6,0
3,2,3,LOC_029,7,6,1,2,2,GROUP_22,16,5,0,1,0,3,3,1
1,0,2,LOC_042,4,29,3,3,2,GROUP_10,18,3,0,0,1,3,6,0
1,0,2,LOC_033,4,8,2,3,1,GROUP_23,19,2,0,0,1,4,5,0
3,0,4,LOC_032,4,29,3,3,1,GROUP_17,0,1,0,0,1,4,6,0
2,0,1,LOC_011,1,26,3,3,1,GROUP_20,14,3,1,0,0,3,6,0
2,1,2,LOC_023,0,1,3,1,1,GROUP_13,8,0,0,0,0,2,4,1
2,0,1,LOC_024,4,29,2,3,3,GROUP_25,14,0,1,0,0,4,5,0
2,0,3,LOC_028,7,10,2,2,2,GROUP_29,10,1,1,0,0,3,4,0
1,0,1,LOC_029,2,27,1,3,3,GROUP_10,9,0,1,0,0,3,4,0
0,1,4,LOC_015,1,24,3,3,1,GROUP_03,14,4,1,0,0,2,6,0
0,0,1,Unknown,2,16,3,2,1,GROUP_05,19,5,0,1,1,2,5,0
2,0,2,LOC_006,7,6,3,3,2,GROUP_19,11,0,1,0,0,3,6,0
1,0,4,LOC_032,1,4,3,3,1,GROUP_04,14,2,1,0,0,4,6,0
1,0,1,LOC_037,1,24,2,3,2,GROUP_11,10,2,1,0,0,1,5,0
1,0,1,LOC_005,7,6,3,1,1,GROUP_25,3,1,0,0,1,3,4,0
0,0,3,LOC_023,4,8,3,3,1,GROUP_06,20,1,0,0,1,3,6,0
0,0,2,LOC_033,2,2,3,3,1,GROUP_15,22,3,0,0,1,3,6,0
3,0,2,LOC_040,7,6,3,3,1,GROUP_21,2,1,0,0,1,2,6,0
1,0,2,LOC_032,2,27,3,2,3,GROUP_29,6,5,0,1,1,1,5,0
0,0,0,LOC_016,4,7,2,3,1,GROUP_20,17,1,0,0,0,1,5,0
0,0,3,LOC_005,1,24,3,2,1,GROUP_03,22,4,0,0,1,3,5,0
1,0,0,LOC_025,5,28,3,1,1,GROUP_08,23,5,0,1,1,4,4,0
0,1,1,LOC_004,0,30,2,2,3,GROUP_29,23,5,0,1,1,3,4,0
3,0,3,LOC_050,7,20,3,3,1,GROUP_26,12,0,1,0,0,3,6,0
1,1,1,LOC_001,7,12,3,3,2,GROUP_11,19,6,0,1,1,4,6,0
1,0,1,LOC_019,4,5,3,3,2,GROUP_03,11,1,1,0,0,3,6,0
3,0,2,LOC_006,5,9,1,1,2,GROUP_24,11,0,1,0,0,3,2,0
2,0,3,LOC_015,3,15,3,3,3,GROUP_08,7,5,0,1,1,4,6,0
1,0,1,LOC_024,7,6,3,3,3,GROUP_24,16,1,1,0,0,3,6,0
1,0,0,LOC_032,7,10,3,3,1,GROUP_20,8,6,0,1,0,1,6,0
0,0,2,LOC_004,2,27,3,2,2,GROUP_11,1,4,0,0,1,2,5,0
1,1,2,Unknown,4,5,3,3,1,GROUP_19,21,0,0,0,1,1,6,0
0,0,3,LOC_019,2,2,3,3,1,GROUP_17,1,3,0,0,1,3,6,0
0,0,2,LOC_005,4,29,3,3,2,GROUP_14,23,4,0,0,1,3,6,0
1,0,2,LOC_034,3,25,3,3,1,GROUP_22,20,0,0,0,1,4,6,0
0,0,1,LOC_011,7,12,2,2,2,GROUP_16,18,6,0,1,1,1,4,0
0,0,0,LOC_018,4,7,3,3,2,GROUP_04,8,3,0,0,0,4,6,0
0,0,3,Unknown,1,3,3,2,2,GROUP_21,17,0,0,0,0,3,5,0
1,0,4,LOC_003,5,28,3,2,1,Unassigned,19,4,0,0,1,1,5,0
4,1,3,Unknown,3,15,3,2,2,GROUP_05,11,5,0,1,0,4,5,1
0,0,4,LOC_030,3,25,3,3,1,GROUP_21,21,1,0,0,1,3,6,0
0,1,0,LOC_007,7,10,2,3,1,GROUP_22,17,3,0,0,0,3,5,0
1,0,1,Unknown,3,15,3,2,1,GROUP_13,17,3,0,0,0,1,5,0
1,0,1,LOC_038,6,22,1,3,1,GROUP_15,16,5,0,1,0,2,4,0
2,1,2,LOC_035,2,27,3,3,1,GROUP_12,2,2,0,0,1,2,6,1
0,0,3,LOC_006,4,29,3,3,2,GROUP_10,20,4,0,0,1,3,6,0
0,0,3,Unknown,2,16,3,2,1,GROUP_07,19,5,0,1,1,1,5,0
3,0,1,LOC_017,0,1,1,3,3,GROUP_15,8,2,0,0,0,3,4,0
5,0,4,Unknown,6,31,3,3,1,GROUP_13,14,4,1,0,0,2,6,0
0,0,2,LOC_020,7,6,2,3,1,GROUP_28,18,1,0,0,1,3,5,0
2,0,1,LOC_003,1,3,3,2,1,GROUP_20,7,4,0,0,1,3,5,0
0,0,1,LOC_047,2,17,3,3,1,GROUP_20,19,6,0,1,1,3,6,0
0,0,3,LOC_035,4,29,3,3,1,GROUP_16,23,5,0,1,1,1,6,0
0,0,1,LOC_031,4,8,3,2,1,GROUP_10,13,3,1,0,0,3,5,0
0,0,1,Unknown,4,7,3,1,1,GROUP_26,16,0,1,0,0,1,4,0
1,0,2,LOC_017,4,8,3,2,3,GROUP_26,19,4,0,0,1,2,5,0
0,0,1,LOC_033,4,29,3,2,1,GROUP_03,18,2,0,0,1,4,5,0
1,0,4,LOC_037,3,15,3,2,3,GROUP_10,22,5,0,1,1,4,5,0
0,0,2,LOC_049,7,10,3,3,1,GROUP_02,17,6,0,1,0,2,6,0
2,0,3,LOC_039,2,27,3,3,2,GROUP_12,8,1,0,0,0,1,6,0
3,0,3,LOC_011,1,3,3,1,2,GROUP_25,16,6,0,1,0,2,4,0
1,0,2,LOC_003,7,10,2,3,1,GROUP_10,7,3,0,0,1,1,5,0
0,1,1,LOC_032,1,4,2,2,2,GROUP_28,12,6,0,1,0,2,4,0
1,0,1,LOC_039,1,24,3,3,2,GROUP_25,22,1,0,0,1,2,6,0
1,0,3,LOC_045,6,0,3,2,1,GROUP_19,8,2,0,0,0,3,5,0
1,0,1,LOC_035,1,24,1,3,1,GROUP_07,17,6,0,1,0,4,4,0
1,1,1,LOC_045,7,20,2,3,1,GROUP_12,3,3,0,0,1,1,5,0
2,0,2,LOC_042,2,2,3,3,2,GROUP_02,19,0,0,0,1,2,6,0
2,0,3,LOC_021,5,18,3,2,1,GROUP_23,19,2,0,0,1,4,5,0
2,0,4,LOC_015,3,23,2,3,1,GROUP_07,21,2,0,0,1,2,5,0
0,1,0,LOC_028,5,14,2,3,3,GROUP_08,15,1,1,0,0,1,5,0
3,0,2,LOC_012,3,25,1,3,3,GROUP_01,16,0,1,0,0,4,4,0
0,0,1,LOC_025,4,8,3,3,2,GROUP_07,2,5,0,1,1,1,6,0
0,0,1,LOC_021,1,4,2,3,2,GROUP_22,0,0,0,0,1,3,5,0
0,1,3,LOC_022,1,26,2,3,2,Unassigned,20,2,0,0,1,4,5,0
2,0,3,LOC_031,3,15,1,3,1,GROUP_08,10,2,1,0,0,2,4,0
2,1,2,LOC_008,1,4,3,2,1,GROUP_13,18,2,0,0,1,2,5,1
0,0,3,LOC_027,4,29,3,2,1,GROUP_20,21,2,0,0,1,1,5,0
0,0,1,LOC_016,7,20,3,3,2,GROUP_01,12,1,1,0,0,4,6,0
1,0,2,LOC_005,1,24,3,1,1,GROUP_25,13,0,1,0,0,3,4,0
2,0,1,LOC_025,0,21,3,3,1,GROUP_13,13,0,1,0,0,4,6,0
1,0,2,Unknown,1,26,3,2,2,GROUP_08,4,2,0,0,1,4,5,0
1,0,1,LOC_045,7,12,3,2,1,GROUP_05,14,6,0,1,0,4,5,0
1,0,2,Unknown,4,29,3,2,2,GROUP_20,23,1,0,0,1,1,5,0
1,0,3,LOC_047,1,24,3,2,3,GROUP_07,9,4,1,0,0,3,5,0
3,1,3,LOC_036,1,4,2,2,1,GROUP_24,20,6,0,1,1,1,4,1
1,0,1,Unknown,4,8,3,3,1,GROUP_04,2,6,0,1,1,4,6,0
0,0,2,LOC_019,4,8,2,3,1,GROUP_03,0,6,0,1,1,2,5,0
0,1,3,LOC_016,5,14,3,3,1,GROUP_06,11,6,0,1,0,4,6,0
1,0,2,LOC_028,4,8,1,3,1,GROUP_14,5,6,0,1,1,3,4,0
0,0,2,LOC_028,5,14,2,1,1,Unassigned,15,2,1,0,0,4,3,0
0,0,4,LOC_004,4,29,3,3,2,GROUP_07,0,2,0,0,1,1,6,0
1,0,0,LOC_008,7,10,3,2,1,GROUP_16,15,2,1,0,0,3,5,0
0,0,3,LOC_045,7,20,2,3,1,GROUP_10,14,2,1,0,0,2,5,0
0,0,2,Unknown,7,20,3,2,3,GROUP_21,7,2,0,0,1,3,5,0
2,1,1,LOC_005,7,10,1,3,1,GROUP_26,1,4,0,0,1,1,4,1
0,0,2,Unknown,4,29,3,3,2,GROUP_20,1,6,0,1,1,1,6,0
2,0,4,LOC_022,7,12,2,3,1,GROUP_22,22,6,0,1,1,3,5,0
2,0,1,LOC_010,2,27,1,2,1,GROUP_03,2,6,0,1,1,3,3,0
2,2,4,LOC_001,1,26,1,2,1,GROUP_20,4,6,0,1,1,3,3,1
3,0,3,Unknown,7,10,3,2,3,Unassigned,0,5,0,1,1,1,5,0
1,1,2,LOC_048,0,19,3,3,1,GROUP_19,22,4,0,0,1,2,6,0
0,0,1,LOC_031,0,19,2,3,1,GROUP_17,17,1,0,0,0,2,5,0
2,0,4,LOC_005,2,17,3,3,2,GROUP_09,13,4,1,0,0,3,6,0
2,0,3,LOC_029,7,10,3,2,1,Unassigned,10,5,0,1,0,3,5,0
0,0,2,LOC_021,1,26,2,3,1,GROUP_08,20,2,0,0,1,4,5,0
1,0,1,LOC_040,7,20,3,3,1,GROUP_18,19,3,0,0,1,2,6,0
2,0,1,LOC_036,4,8,1,3,1,GROUP_12,8,4,0,0,0,2,4,0
2,0,0,LOC_007,7,6,3,3,1,GROUP_02,9,5,0,1,0,4,6,0
0,0,2,LOC_031,3,15,3,3,1,GROUP_14,6,1,0,0,1,3,6,0
1,0,2,LOC_017,1,3,3,2,3,GROUP_18,16,5,0,1,0,1,5,0
1,0,1,LOC_033,3,11,3,1,1,Unassigned,19,5,0,1,1,3,4,0
6,0,4,Unknown,4,5,1,2,1,GROUP_21,0,0,0,0,1,4,3,0
0,1,2,LOC_046,2,16,3,1,2,GROUP_27,4,4,0,0,1,4,4,0
2,0,2,LOC_036,4,7,3,3,1,GROUP_27,1,3,0,0,1,1,6,0
0,0,1,LOC_003,2,2,2,3,2,GROUP_22,19,1,0,0,1,2,5,0
0,0,2,LOC_009,2,16,2,2,1,GROUP_11,15,6,0,1,0,4,4,0
1,0,2,Unknown,6,31,3,3,3,GROUP_18,8,0,0,0,0,4,6,0
2,0,3,LOC_009,2,2,3,1,2,GROUP_01,4,2,0,0,1,1,4,0
2,0,1,LOC_008,5,18,2,3,2,GROUP_12,5,0,0,0,1,2,5,0
1,0,2,LOC_032,2,16,3,2,1,GROUP_16,6,0,0,0,1,1,5,0
0,0,0,LOC_044,2,16,3,3,1,GROUP_26,18,5,0,1,1,2,6,0
0,0,2,LOC_032,6,22,3,3,1,GROUP_07,18,2,0,0,1,1,6,0
0,0,4,LOC_031,4,5,2,2,2,GROUP_10,8,4,0,0,0,1,4,0
0,0,2,LOC_023,4,29,2,2,2,GROUP_23,2,0,0,0,1,3,4,0
0,0,3,LOC_047,3,23,2,3,2,GROUP_06,11,3,1,0,0,4,5,0
0,1,1,LOC_026,2,16,3,3,2,GROUP_21,1,5,0,1,1,2,6,0
1,0,1,LOC_006,7,10,3,2,1,GROUP_05,6,6,0,1,1,4,5,0
6,1,1,LOC_039,2,2,3,1,3,GROUP_26,13,2,1,0,0,2,4,1
2,0,2,LOC_024,3,15,3,2,3,GROUP_23,3,5,0,1,1,2,5,0
1,0,1,LOC_006,2,17,2,2,1,GROUP_25,16,4,1,0,0,3,4,0
3,0,2,LOC_026,0,30,1,2,1,GROUP_11,3,3,0,0,1,3,3,0
0,0,2,LOC_022,7,10,1,3,2,GROUP_16,21,1,0,0,1,3,4,0
2,0,4,LOC_022,7,10,2,3,1,GROUP_02,22,5,0,1,1,2,5,0
1,0,3,LOC_023,0,1,3,3,1,GROUP_14,21,2,0,0,1,1,6,0
0,0,1,LOC_038,2,17,2,2,1,GROUP_05,19,3,0,0,1,1,4,0
0,0,1,LOC_010,7,12,3,3,1,Unassigned,8,1,0,0,0,3,6,0
0,0,1,LOC_010,0,21,3,2,1,GROUP_29,19,4,0,0,1,4,5,0
2,0,1,LOC_040,2,16,3,3,1,GROUP_16,12,6,0,1,0,4,6,0
2,0,4,LOC_022,4,5,3,2,2,GROUP_15,8,1,0,0,0,3,5,0
0,0,2,LOC_036,5,14,3,3,2,GROUP_15,1,5,0,1,1,1,6,0
3,0,1,LOC_035,0,19,2,3,1,GROUP_28,5,6,0,1,1,1,5,0
2,0,4,Unknown,1,3,3,2,1,GROUP_05,15,2,1,0,0,1,5,0
2,0,2,Unknown,2,27,3,2,1,GROUP_10,14,6,0,1,0,3,5,0
1,0,1,LOC_013,5,28,3,3,1,GROUP_17,12,2,1,0,0,2,6,0
5,1,2,LOC_050,7,10,2,2,1,GROUP_19,15,5,0,1,0,4,4,1
1,0,3,LOC_022,1,26,3,3,1,GROUP_29,11,5,0,1,0,1,6,0
1,1,4,LOC_045,7,12,3,3,1,GROUP_08,3,5,0,1,1,4,6,0
1,0,2,LOC_007,3,23,1,3,1,GROUP_02,10,5,0,1,0,2,4,0
0,0,3,LOC_039,0,21,3,2,3,GROUP_24,9,3,1,0,0,1,5,0
1,0,3,LOC_039,4,29,3,3,2,GROUP_01,1,1,0,0,1,2,6,0
0,1,1,LOC_048,1,24,1,3,2,GROUP_14,23,1,0,0,1,4,4,0
1,0,3,LOC_030,7,12,3,3,1,Unassigned,6,5,0,1,1,1,6,0
0,1,1,LOC_013,0,1,3,3,2,GROUP_20,2,6,0,1,1,3,6,0
0,1,2,LOC_017,7,12,3,3,1,GROUP_11,11,3,1,0,0,1,6,0
1,0,2,LOC_014,0,21,3,2,2,GROUP_04,16,5,0,1,0,3,5,0
0,0,4,LOC_004,2,16,3,3,3,GROUP_26,20,3,0,0,1,2,6,0
0,0,2,LOC_037,4,8,3,3,1,GROUP_06,16,4,1,0,0,4,6,0
2,0,3,LOC_041,7,10,2,2,1,GROUP_14,14,4,1,0,0,4,4,0
0,1,1,LOC_022,1,4,3,2,3,GROUP_28,1,2,0,0,1,2,5,0
0,0,3,LOC_002,2,17,2,3,1,GROUP_10,1,5,0,1,1,1,5,0
0,1,2,LOC_026,3,15,2,2,1,GROUP_07,9,6,0,1,0,1,4,0
1,0,2,LOC_037,7,6,3,3,1,GROUP_01,7,5,0,1,1,2,6,0
2,0,2,Unknown,2,2,3,2,1,GROUP_17,17,5,0,1,0,2,5,0
0,0,1,LOC_022,7,20,2,3,1,GROUP_06,6,1,0,0,1,3,5,0
1,0,1,LOC_042,7,10,3,3,1,GROUP_05,13,3,1,0,0,3,6,0
0,0,3,LOC_036,7,20,2,3,1,GROUP_12,21,6,0,1,1,1,5,0
0,0,2,LOC_018,0,21,3,3,2,GROUP_11,12,1,1,0,0,1,6,0
2,1,2,LOC_048,1,24,3,3,3,GROUP_29,3,0,0,0,1,1,6,1
1,0,2,LOC_045,4,7,3,2,3,GROUP_10,20,6,0,1,1,1,5,0
1,0,3,LOC_005,4,8,2,3,1,GROUP_13,13,5,0,1,0,3,5,0
1,0,2,LOC_008,4,8,3,3,1,GROUP_02,13,6,0,1,0,4,6,0
0,0,2,LOC_031,7,12,3,3,2,GROUP_01,15,1,1,0,0,3,6,0
0,0,1,LOC_041,1,3,3,3,1,GROUP_02,14,4,1,0,0,4,6,0
0,0,1,LOC_047,3,11,3,3,2,GROUP_10,23,2,0,0,1,2,6,0
1,0,2,LOC_007,7,20,3,3,2,GROUP_20,1,6,0,1,1,4,6,0
0,0,3,LOC_030,4,7,3,2,2,GROUP_26,5,3,0,0,1,1,5,0
0,0,3,LOC_033,7,20,2,3,1,GROUP_01,13,2,1,0,0,2,5,0
0,0,3,LOC_026,2,16,3,2,2,GROUP_15,22,0,0,0,1,2,5,0
3,1,2,LOC_016,5,18,1,1,2,GROUP_15,18,5,0,1,1,4,2,1
0,0,1,LOC_019,0,19,3,2,2,GROUP_17,13,5,0,1,0,2,5,0
0,0,0,LOC_035,2,16,2,3,2,GROUP_06,6,5,0,1,1,2,5,0
0,0,0,LOC_044,1,26,3,2,1,GROUP_19,11,3,1,0,0,3,5,0
1,0,3,LOC_015,5,28,3,3,1,Unassigned,8,1,0,0,0,1,6,0
0,0,1,LOC_026,2,27,3,3,1,GROUP_15,19,6,0,1,1,4,6,0
0,0,1,LOC_044,0,21,3,3,1,GROUP_28,9,0,1,0,0,3,6,0
0,0,2,LOC_033,6,0,2,3,1,GROUP_17,6,0,0,0,1,4,5,0
2,1,3,LOC_017,0,19,1,2,2,GROUP_15,14,0,1,0,0,4,3,1
2,0,1,LOC_020,5,28,3,3,2,GROUP_22,12,5,0,1,0,3,6,0
0,1,0,LOC_043,5,28,3,3,1,GROUP_02,21,6,0,1,1,2,6,0
5,1,1,LOC_001,4,29,2,1,1,GROUP_23,4,4,0,0,1,3,3,1
1,0,2,LOC_011,2,27,3,3,1,GROUP_16,12,6,0,1,0,3,6,0
3,1,2,LOC_024,7,20,2,3,2,GROUP_21,23,1,0,0,1,1,5,1
2,0,1,LOC_044,7,10,3,3,1,GROUP_02,22,5,0,1,1,2,6,0
1,0,0,LOC_039,3,15,3,3,1,GROUP_20,4,4,0,0,1,1,6,0
5,1,1,LOC_011,7,10,1,2,1,GROUP_08,9,5,0,1,0,3,3,1
0,0,1,LOC_026,5,9,2,3,1,Unassigned,18,6,0,1,1,2,5,0
3,0,1,LOC_003,3,25,3,3,1,GROUP_18,0,3,0,0,1,4,6,0
0,0,4,LOC_047,6,31,3,2,3,GROUP_26,10,3,1,0,0,2,5,0
1,0,0,Unknown,5,14,3,3,1,GROUP_21,17,0,0,0,0,4,6,0
0,0,1,LOC_020,6,13,3,3,1,GROUP_16,19,6,0,1,1,1,6,0
0,0,4,LOC_033,2,16,2,2,2,GROUP_02,1,6,0,1,1,4,4,0
3,0,1,LOC_022,5,9,3,3,1,GROUP_01,21,4,0,0,1,3,6,0
2,0,1,LOC_018,4,8,3,1,2,GROUP_24,12,2,1,0,0,4,4,0
3,1,3,LOC_027,4,29,3,3,2,GROUP_05,19,4,0,0,1,3,6,1
0,1,2,LOC_009,7,10,2,3,1,GROUP_09,13,3,1,0,0,4,5,0
2,0,0,LOC_012,2,27,3,2,1,GROUP_29,4,3,0,0,1,2,5,0
0,0,4,Unknown,2,2,2,2,1,GROUP_14,20,5,0,1,1,4,4,0
2,0,2,LOC_044,7,10,2,1,3,GROUP_10,6,4,0,0,1,3,3,0
0,0,0,LOC_015,5,28,2,3,1,GROUP_08,11,6,0,1,0,4,5,0
1,0,3,LOC_022,2,16,3,3,1,GROUP_21,17,3,0,0,0,1,6,0
2,0,3,LOC_017,3,25,1,3,3,GROUP_13,10,4,1,0,0,1,4,0
2,0,2,LOC_013,7,6,3,1,1,GROUP_29,22,4,0,0,1,1,4,0
0,1,1,LOC_013,3,15,3,3,1,GROUP_28,14,5,0,1,0,4,6,0
4,0,2,LOC_028,2,27,3,2,1,GROUP_08,11,3,1,0,0,3,5,0
0,0,4,LOC_048,1,26,3,3,1,GROUP_23,10,4,1,0,0,1,6,0
0,0,2,LOC_002,2,17,3,3,1,GROUP_24,18,6,0,1,1,2,6,0
1,0,0,LOC_028,0,1,2,3,1,GROUP_23,13,6,0,1,0,4,5,0
2,0,4,LOC_011,1,3,3,2,1,GROUP_17,7,6,0,1,1,3,5,0
3,0,1,LOC_011,1,4,1,2,2,GROUP_27,17,3,0,0,0,2,3,0
0,2,2,Unknown,1,4,3,3,3,GROUP_27,7,4,0,0,1,3,6,0
0,0,2,LOC_004,3,15,3,2,3,GROUP_16,18,4,0,0,1,2,5,0
3,0,3,LOC_040,7,6,2,2,1,GROUP_18,16,2,1,0,0,4,4,0
0,0,1,LOC_010,3,15,3,3,1,GROUP_26,12,4,1,0,0,2,6,0
1,0,1,LOC_033,2,2,3,2,1,GROUP_19,4,0,0,0,1,3,5,0
7,0,2,LOC_049,2,27,2,2,1,GROUP_24,12,5,0,1,0,3,4,0
0,0,2,LOC_007,7,6,3,3,2,GROUP_10,15,2,1,0,0,1,6,0
1,0,3,LOC_015,7,12,2,3,2,GROUP_03,4,4,0,0,1,1,5,0
0,0,3,LOC_035,4,7,3,3,3,GROUP_29,10,4,1,0,0,3,6,0
2,0,2,Unknown,4,8,3,2,1,GROUP_10,9,5,0,1,0,1,5,0
1,0,3,LOC_033,3,23,3,3,1,GROUP_12,14,5,0,1,0,1,6,0
0,2,1,LOC_004,5,14,2,3,1,GROUP_01,18,1,0,0,1,1,5,0
3,0,2,LOC_012,7,12,3,1,3,GROUP_19,11,3,1,0,0,4,4,0
0,0,0,LOC_021,2,27,3,2,1,GROUP_07,10,3,1,0,0,2,5,0
0,0,3,LOC_028,7,10,3,2,1,GROUP_14,1,0,0,0,1,2,5,0
2,0,1,LOC_033,7,10,3,3,1,GROUP_22,8,3,0,0,0,2,6,0
0,0,2,Unknown,3,15,3,3,1,GROUP_20,19,2,0,0,1,4,6,0
1,0,1,LOC_030,4,29,2,3,2,GROUP_06,3,4,0,0,1,4,5,0
1,0,1,LOC_026,2,17,3,3,3,GROUP_28,19,6,0,1,1,4,6,0
0,0,2,LOC_015,6,13,3,3,1,GROUP_28,11,5,0,1,0,3,6,0
0,1,2,LOC_010,5,28,2,3,2,GROUP_11,8,0,0,0,0,1,5,0
0,0,1,LOC_034,4,5,2,2,1,Unassigned,22,1,0,0,1,4,4,0
2,0,1,LOC_026,2,2,2,3,1,Unassigned,10,4,1,0,0,4,5,0
2,0,2,LOC_025,4,7,3,3,1,GROUP_23,15,6,0,1,0,1,6,0
3,0,2,LOC_042,5,28,1,3,1,GROUP_27,11,4,1,0,0,4,4,0
0,0,2,LOC_050,1,24,3,2,1,GROUP_08,4,4,0,0,1,2,5,0
0,0,3,LOC_031,3,11,3,3,1,GROUP_21,0,4,0,0,1,2,6,0
0,0,4,LOC_022,1,4,3,1,2,GROUP_22,11,2,1,0,0,1,4,0
2,1,1,LOC_014,7,6,2,2,2,GROUP_07,12,3,1,0,0,4,4,1
0,0,3,LOC_020,4,7,3,1,1,GROUP_12,0,1,0,0,1,4,4,0
0,0,2,LOC_014,0,21,3,3,2,GROUP_09,15,4,1,0,0,2,6,0
0,0,1,LOC_009,4,5,1,3,2,GROUP_01,16,4,1,0,0,3,4,0
2,0,2,Unknown,7,6,2,3,2,GROUP_29,13,4,1,0,0,2,5,0
0,0,2,LOC_007,6,0,3,2,1,Unassigned,12,3,1,0,0,2,5,0
1,0,0,LOC_007,5,9,2,3,1,GROUP_23,5,4,0,0,1,1,5,0
0,0,2,LOC_001,5,9,3,3,1,GROUP_27,19,2,0,0,1,3,6,0
1,0,1,LOC_017,2,2,3,3,1,GROUP_28,21,5,0,1,1,1,6,0
0,0,2,LOC_015,4,8,2,2,2,GROUP_13,3,3,0,0,1,2,4,0
1,0,3,LOC_039,4,8,3,2,1,GROUP_02,23,0,0,0,1,3,5,0
0,0,1,LOC_018,7,20,3,2,1,Unassigned,11,4,1,0,0,1,5,0
1,0,0,LOC_030,7,10,3,2,2,GROUP_17,16,5,0,1,0,1,5,0
3,0,3,LOC_043,2,2,3,1,1,GROUP_09,9,0,1,0,0,3,4,0
2,0,4,LOC_048,3,15,1,2,1,GROUP_19,15,5,0,1,0,1,3,0
1,0,3,Unknown,0,1,3,3,1,GROUP_23,3,0,0,0,1,3,6,0
0,0,2,LOC_038,2,16,3,3,1,GROUP_25,23,3,0,0,1,2,6,0
0,0,1,LOC_050,7,6,3,3,1,GROUP_16,6,2,0,0,1,2,6,0
3,0,0,LOC_022,3,23,3,2,2,GROUP_01,1,2,0,0,1,4,5,0
0,0,2,LOC_037,2,16,3,3,2,GROUP_03,13,6,0,1,0,3,6,0
0,0,3,LOC_046,2,16,3,2,2,GROUP_03,12,5,0,1,0,4,5,0
2,0,4,LOC_048,5,14,3,2,1,GROUP_23,1,6,0,1,1,3,5,0
1,0,1,LOC_012,3,23,3,2,1,GROUP_13,0,6,0,1,1,4,5,0
2,1,1,LOC_015,7,12,1,2,1,GROUP_19,3,0,0,0,1,2,3,1
0,0,2,LOC_038,3,15,3,3,2,GROUP_13,8,3,0,0,0,4,6,0
0,0,1,LOC_033,1,24,3,3,1,GROUP_18,19,4,0,0,1,4,6,0
0,0,1,LOC_034,3,25,3,3,3,GROUP_18,12,3,1,0,0,3,6,0
1,0,2,LOC_043,7,20,3,1,1,GROUP_20,20,2,0,0,1,4,4,0
0,1,2,LOC_021,4,29,3,1,1,GROUP_01,13,0,1,0,0,4,4,0
1,0,2,LOC_012,4,8,2,2,2,GROUP_01,2,4,0,0,1,2,4,0
0,0,1,LOC_013,2,27,2,3,1,GROUP_17,3,0,0,0,1,4,5,0
1,0,2,LOC_026,2,27,2,3,2,GROUP_14,1,4,0,0,1,4,5,0
